IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.232.20.150,443,0,false,ORD,North America,Chicago,345,0.00
52.67.175.182,2095,0,false,ORD,North America,Chicago,345,0.00
52.67.254.188,80,0,false,ORD,North America,Chicago,345,0.00
18.228.192.190,2052,0,false,ORD,North America,Chicago,345,0.00
54.232.38.79,2053,0,false,ORD,North America,Chicago,345,0.00
18.231.197.45,8080,0,false,ORD,North America,Chicago,345,0.00
52.67.254.188,2087,0,false,ORD,North America,Chicago,345,0.00
54.232.38.79,8080,0,false,ORD,North America,Chicago,345,0.00
52.67.11.80,2083,0,false,ORD,North America,Chicago,345,0.00
54.232.20.150,8880,0,false,ORD,North America,Chicago,345,0.00
18.228.12.108,8443,0,false,ORD,North America,Chicago,345,0.00
18.230.227.254,2053,0,false,ORD,North America,Chicago,345,0.00
18.228.197.217,2083,0,false,ORD,North America,Chicago,345,0.00
18.228.235.180,8080,0,false,ORD,North America,Chicago,345,0.00
18.228.192.190,8443,0,false,ORD,North America,Chicago,345,0.00
54.233.192.38,2087,0,false,ORD,North America,Chicago,345,0.00
18.228.235.180,8880,0,false,ORD,North America,Chicago,345,0.00
54.233.65.26,8080,0,false,ORD,North America,Chicago,345,0.00
54.94.60.16,8880,0,false,ORD,North America,Chicago,345,0.00
54.233.65.26,2096,0,false,ORD,North America,Chicago,345,0.00
54.233.192.38,443,0,false,ORD,North America,Chicago,345,0.00
54.94.27.227,2053,0,false,ORD,North America,Chicago,345,0.00
54.233.223.193,80,0,false,ORD,North America,Chicago,346,0.00
54.232.20.150,80,0,false,ORD,North America,Chicago,346,0.00
54.233.192.122,2082,0,false,ORD,North America,Chicago,346,0.00
18.228.197.217,2087,0,false,ORD,North America,Chicago,346,0.00
54.94.60.16,2096,0,false,ORD,North America,Chicago,346,0.00
18.228.12.108,2083,0,false,ORD,North America,Chicago,346,0.00
18.228.235.180,2086,0,false,ORD,North America,Chicago,346,0.00
54.232.20.150,2095,0,false,ORD,North America,Chicago,346,0.00
54.233.223.193,2087,0,false,ORD,North America,Chicago,346,0.00
52.67.117.216,8443,0,false,ORD,North America,Chicago,346,0.00
18.231.116.56,2082,0,false,ORD,North America,Chicago,346,0.00
52.67.117.216,2052,0,false,ORD,North America,Chicago,346,0.00
54.232.38.79,2087,0,false,ORD,North America,Chicago,346,0.00
54.94.60.16,2053,0,false,ORD,North America,Chicago,346,0.00
52.67.11.80,2053,0,false,ORD,North America,Chicago,346,0.00
54.233.192.38,8880,0,false,ORD,North America,Chicago,346,0.00
18.228.12.108,2082,0,false,ORD,North America,Chicago,346,0.00
54.233.223.193,2082,0,false,ORD,North America,Chicago,346,0.00
18.228.7.211,2083,0,false,ORD,North America,Chicago,346,0.00
54.94.27.227,2096,0,false,ORD,North America,Chicago,346,0.00
18.231.106.183,2087,0,false,ORD,North America,Chicago,346,0.00
54.233.223.193,2086,0,false,ORD,North America,Chicago,346,0.00
18.228.12.108,8880,0,false,ORD,North America,Chicago,346,0.00
52.67.11.80,8443,0,false,ORD,North America,Chicago,346,0.00
52.67.11.80,2095,0,false,ORD,North America,Chicago,346,0.00
18.228.12.108,80,0,false,ORD,North America,Chicago,346,0.00
18.228.241.10,2083,0,false,ORD,North America,Chicago,346,0.00
18.228.197.217,2095,0,false,ORD,North America,Chicago,346,0.00
52.67.139.82,2083,0,false,ORD,North America,Chicago,346,0.00
18.228.241.10,2052,0,false,ORD,North America,Chicago,346,0.00
18.231.116.56,8443,0,false,ORD,North America,Chicago,346,0.00
18.230.227.254,2087,0,false,ORD,North America,Chicago,346,0.00
18.228.7.211,443,0,false,ORD,North America,Chicago,346,0.00
18.228.12.108,2052,0,false,ORD,North America,Chicago,346,0.00
54.232.20.150,2086,0,false,ORD,North America,Chicago,346,0.00
54.233.192.38,2082,0,false,ORD,North America,Chicago,346,0.00
54.94.60.16,80,0,false,ORD,North America,Chicago,346,0.00
54.233.192.122,2087,0,false,ORD,North America,Chicago,346,0.00
52.67.175.182,8443,0,false,ORD,North America,Chicago,346,0.00
54.233.223.193,2053,0,false,ORD,North America,Chicago,346,0.00
52.67.175.182,2082,0,false,ORD,North America,Chicago,347,0.00
52.67.139.82,2082,0,false,ORD,North America,Chicago,347,0.00
18.228.197.217,2052,0,false,ORD,North America,Chicago,347,0.00
18.231.117.233,8080,0,false,ORD,North America,Chicago,347,0.00
18.229.132.83,2095,0,false,ORD,North America,Chicago,347,0.00
54.94.27.227,8880,0,false,ORD,North America,Chicago,347,0.00
54.232.20.150,2053,0,false,ORD,North America,Chicago,347,0.00
18.229.132.83,443,0,false,ORD,North America,Chicago,347,0.00
18.229.132.83,8880,0,false,ORD,North America,Chicago,347,0.00
54.232.38.79,8443,0,false,ORD,North America,Chicago,347,0.00
18.228.197.217,443,0,false,ORD,North America,Chicago,347,0.00
54.207.201.210,443,0,false,ORD,North America,Chicago,347,0.00
52.67.175.182,2053,0,false,ORD,North America,Chicago,347,0.00
54.233.65.26,2082,0,false,ORD,North America,Chicago,347,0.00
18.229.216.165,80,0,false,ORD,North America,Chicago,347,0.00
54.94.60.16,443,0,false,ORD,North America,Chicago,347,0.00
54.94.27.227,2086,0,false,ORD,North America,Chicago,347,0.00
54.233.192.122,2096,0,false,ORD,North America,Chicago,347,0.00
54.233.192.122,8080,0,false,ORD,North America,Chicago,347,0.00
52.67.254.188,2052,0,false,ORD,North America,Chicago,347,0.00
18.228.192.190,2053,0,false,ORD,North America,Chicago,347,0.00
18.231.117.233,2087,0,false,ORD,North America,Chicago,347,0.00
18.229.143.19,80,0,false,ORD,North America,Chicago,347,0.00
54.233.192.122,80,0,false,ORD,North America,Chicago,347,0.00
54.94.27.227,443,0,false,ORD,North America,Chicago,347,0.00
54.207.66.99,2082,0,false,ORD,North America,Chicago,347,0.00
54.233.65.26,80,0,false,ORD,North America,Chicago,347,0.00
54.232.20.150,8080,0,false,ORD,North America,Chicago,347,0.00
52.67.254.188,2086,0,false,ORD,North America,Chicago,347,0.00
52.67.117.216,8080,0,false,ORD,North America,Chicago,348,0.00
18.228.197.217,2053,0,false,ORD,North America,Chicago,348,0.00
18.231.197.45,2096,0,false,ORD,North America,Chicago,348,0.00
54.207.201.210,2053,0,false,ORD,North America,Chicago,348,0.00
54.233.192.38,8080,0,false,ORD,North America,Chicago,348,0.00
18.231.106.183,2052,0,false,ORD,North America,Chicago,348,0.00
18.230.227.254,2083,0,false,ORD,North America,Chicago,348,0.00
54.207.201.210,2095,0,false,ORD,North America,Chicago,348,0.00
18.229.118.69,8880,0,false,ORD,North America,Chicago,348,0.00
54.94.60.16,2087,0,false,ORD,North America,Chicago,348,0.00
52.67.254.188,443,0,false,ORD,North America,Chicago,348,0.00
18.228.7.211,80,0,false,ORD,North America,Chicago,348,0.00
52.67.139.82,8080,0,false,ORD,North America,Chicago,348,0.00
54.94.27.227,2052,0,false,ORD,North America,Chicago,348,0.00
52.67.175.182,8080,0,false,ORD,North America,Chicago,348,0.00
54.232.20.150,2087,0,false,ORD,North America,Chicago,348,0.00
54.233.192.122,8880,0,false,ORD,North America,Chicago,348,0.00
18.229.118.69,2053,0,false,ORD,North America,Chicago,348,0.00
18.231.2.47,8080,0,false,ORD,North America,Chicago,348,0.00
54.232.20.150,2083,0,false,ORD,North America,Chicago,348,0.00
54.94.27.227,2083,0,false,ORD,North America,Chicago,348,0.00
54.94.60.16,2082,0,false,ORD,North America,Chicago,348,0.00
18.231.106.183,2086,0,false,ORD,North America,Chicago,348,0.00
52.67.11.80,443,0,false,ORD,North America,Chicago,348,0.00
18.230.227.254,443,0,false,ORD,North America,Chicago,348,0.00
54.207.66.99,8080,0,false,ORD,North America,Chicago,348,0.00
18.231.2.47,2096,0,false,ORD,North America,Chicago,348,0.00
54.233.192.38,2052,0,false,ORD,North America,Chicago,348,0.00
54.232.20.150,8443,0,false,ORD,North America,Chicago,348,0.00
18.229.132.83,2082,0,false,ORD,North America,Chicago,348,0.00
54.232.38.79,2096,0,false,ORD,North America,Chicago,348,0.00
18.228.7.211,2087,0,false,ORD,North America,Chicago,348,0.00
52.67.11.80,8880,0,false,ORD,North America,Chicago,348,0.00
54.207.201.210,2082,0,false,ORD,North America,Chicago,348,0.00
52.67.117.216,2095,0,false,ORD,North America,Chicago,348,0.00
54.207.201.210,8443,0,false,ORD,North America,Chicago,348,0.00
54.94.27.227,80,0,false,ORD,North America,Chicago,348,0.00
15.228.238.38,2096,0,false,ORD,North America,Chicago,348,0.00
52.67.175.182,8880,0,false,ORD,North America,Chicago,349,0.00
18.231.2.47,2086,0,false,ORD,North America,Chicago,349,0.00
18.228.149.161,80,0,false,ORD,North America,Chicago,349,0.00
18.228.12.108,8080,0,false,ORD,North America,Chicago,349,0.00
18.229.132.83,8443,0,false,ORD,North America,Chicago,349,0.00
18.231.2.47,8443,0,false,ORD,North America,Chicago,349,0.00
52.67.11.80,2096,0,false,ORD,North America,Chicago,349,0.00
54.233.223.193,2095,0,false,ORD,North America,Chicago,349,0.00
18.228.235.180,2096,0,false,ORD,North America,Chicago,349,0.00
18.231.2.47,2053,0,false,ORD,North America,Chicago,349,0.00
15.228.238.38,8443,0,false,ORD,North America,Chicago,349,0.00
18.228.235.180,2095,0,false,ORD,North America,Chicago,349,0.00
18.231.2.47,2052,0,false,ORD,North America,Chicago,349,0.00
18.230.227.254,2082,0,false,ORD,North America,Chicago,349,0.00
18.231.197.45,443,0,false,ORD,North America,Chicago,349,0.00
54.233.192.38,2096,0,false,ORD,North America,Chicago,349,0.00
54.207.66.99,2087,0,false,ORD,North America,Chicago,349,0.00
18.228.241.10,2082,0,false,ORD,North America,Chicago,349,0.00
54.207.201.210,80,0,false,ORD,North America,Chicago,349,0.00
18.229.132.83,2083,0,false,ORD,North America,Chicago,349,0.00
18.231.117.233,8880,0,false,ORD,North America,Chicago,349,0.00
54.233.192.38,2086,0,false,ORD,North America,Chicago,349,0.00
18.228.12.108,443,0,false,ORD,North America,Chicago,349,0.00
52.67.139.82,80,0,false,ORD,North America,Chicago,349,0.00
18.231.117.233,2082,0,false,ORD,North America,Chicago,349,0.00
54.207.201.210,2052,0,false,ORD,North America,Chicago,349,0.00
18.228.7.211,2095,0,false,ORD,North America,Chicago,349,0.00
18.231.197.45,2082,0,false,ORD,North America,Chicago,349,0.00
52.67.139.82,2086,0,false,ORD,North America,Chicago,349,0.00
18.231.106.183,2096,0,false,ORD,North America,Chicago,349,0.00
54.233.65.26,2053,0,false,ORD,North America,Chicago,349,0.00
18.231.117.233,8443,0,false,ORD,North America,Chicago,349,0.00
18.228.12.108,2086,0,false,ORD,North America,Chicago,349,0.00
18.228.235.180,80,0,false,ORD,North America,Chicago,349,0.00
18.228.198.164,80,0,false,ORD,North America,Chicago,349,0.00
54.233.192.38,2053,0,false,ORD,North America,Chicago,349,0.00
18.228.197.217,8880,0,false,ORD,North America,Chicago,349,0.00
18.228.7.211,8080,0,false,ORD,North America,Chicago,350,0.00
52.67.175.182,2096,0,false,ORD,North America,Chicago,350,0.00
54.94.27.227,2082,0,false,ORD,North America,Chicago,350,0.00
18.231.197.45,2095,0,false,ORD,North America,Chicago,350,0.00
18.231.117.233,2095,0,false,ORD,North America,Chicago,350,0.00
18.229.143.19,8080,0,false,ORD,North America,Chicago,350,0.00
18.228.197.217,2086,0,false,ORD,North America,Chicago,350,0.00
52.67.139.82,2096,0,false,ORD,North America,Chicago,350,0.00
18.231.2.47,80,0,false,ORD,North America,Chicago,350,0.00
18.229.132.83,8080,0,false,ORD,North America,Chicago,350,0.00
52.67.117.216,443,0,false,ORD,North America,Chicago,350,0.00
18.228.192.190,2096,0,false,ORD,North America,Chicago,350,0.00
18.229.143.19,2082,0,false,ORD,North America,Chicago,350,0.00
18.229.118.69,2096,0,false,ORD,North America,Chicago,350,0.00
54.207.201.210,2096,0,false,ORD,North America,Chicago,350,0.00
18.231.116.56,443,0,false,ORD,North America,Chicago,350,0.00
52.67.139.82,2095,0,false,ORD,North America,Chicago,350,0.00
18.231.2.47,443,0,false,ORD,North America,Chicago,350,0.00
54.232.20.150,2082,0,false,ORD,North America,Chicago,350,0.00
54.232.38.79,2082,0,false,ORD,North America,Chicago,350,0.00
54.233.65.26,443,0,false,ORD,North America,Chicago,350,0.00
54.233.192.122,2052,0,false,ORD,North America,Chicago,350,0.00
54.207.66.99,2053,0,false,ORD,North America,Chicago,350,0.00
52.67.139.82,2053,0,false,ORD,North America,Chicago,350,0.00
54.94.60.16,2086,0,false,ORD,North America,Chicago,350,0.00
52.67.175.182,443,0,false,ORD,North America,Chicago,350,0.00
54.233.223.193,8880,0,false,ORD,North America,Chicago,350,0.00
52.67.139.82,2052,0,false,ORD,North America,Chicago,350,0.00
52.67.139.82,8443,0,false,ORD,North America,Chicago,350,0.00
54.94.27.227,2087,0,false,ORD,North America,Chicago,350,0.00
18.231.116.56,8880,0,false,ORD,North America,Chicago,350,0.00
52.67.117.216,80,0,false,ORD,North America,Chicago,350,0.00
18.228.235.180,2082,0,false,ORD,North America,Chicago,350,0.00
54.233.192.122,2086,0,false,ORD,North America,Chicago,350,0.00
54.207.66.99,8880,0,false,ORD,North America,Chicago,350,0.00
18.228.7.211,8880,0,false,ORD,North America,Chicago,350,0.00
18.228.235.180,2052,0,false,ORD,North America,Chicago,350,0.00
54.232.38.79,8880,0,false,ORD,North America,Chicago,350,0.00
18.228.7.211,2052,0,false,ORD,North America,Chicago,350,0.00
54.207.66.99,443,0,false,ORD,North America,Chicago,350,0.00
52.67.175.182,2083,0,false,ORD,North America,Chicago,350,0.00
54.232.20.150,2096,0,false,ORD,North America,Chicago,350,0.00
18.231.117.233,80,0,false,ORD,North America,Chicago,350,0.00
54.207.66.99,8443,0,false,ORD,North America,Chicago,351,0.00
18.231.106.183,2082,0,false,ORD,North America,Chicago,351,0.00
54.94.60.16,2083,0,false,ORD,North America,Chicago,351,0.00
54.233.65.26,2087,0,false,ORD,North America,Chicago,351,0.00
54.94.27.227,8080,0,false,ORD,North America,Chicago,351,0.00
54.233.65.26,2052,0,false,ORD,North America,Chicago,351,0.00
52.67.11.80,2087,0,false,ORD,North America,Chicago,351,0.00
52.67.139.82,8880,0,false,ORD,North America,Chicago,351,0.00
54.207.201.210,2087,0,false,ORD,North America,Chicago,351,0.00
18.228.12.108,2087,0,false,ORD,North America,Chicago,351,0.00
52.67.11.80,8080,0,false,ORD,North America,Chicago,351,0.00
52.67.254.188,8880,0,false,ORD,North America,Chicago,351,0.00
18.228.12.108,2053,0,false,ORD,North America,Chicago,351,0.00
54.207.66.99,2096,0,false,ORD,North America,Chicago,351,0.00
52.67.254.188,2095,0,false,ORD,North America,Chicago,351,0.00
18.231.106.183,443,0,false,ORD,North America,Chicago,351,0.00
18.229.143.19,8443,0,false,ORD,North America,Chicago,351,0.00
54.233.192.38,8443,0,false,ORD,North America,Chicago,351,0.00
18.228.7.211,2053,0,false,ORD,North America,Chicago,351,0.00
52.67.117.216,2096,0,false,ORD,North America,Chicago,351,0.00
18.229.62.3,80,0,false,ORD,North America,Chicago,351,0.00
52.67.175.182,2052,0,false,ORD,North America,Chicago,351,0.00
18.231.197.45,8443,0,false,ORD,North America,Chicago,351,0.00
18.231.197.45,8880,0,false,ORD,North America,Chicago,351,0.00
54.94.60.16,2095,0,false,ORD,North America,Chicago,351,0.00
52.67.117.216,2082,0,false,ORD,North America,Chicago,351,0.00
52.67.139.82,443,0,false,ORD,North America,Chicago,351,0.00
52.67.117.216,2083,0,false,ORD,North America,Chicago,351,0.00
18.229.143.19,2083,0,false,ORD,North America,Chicago,351,0.00
18.229.132.83,2053,0,false,ORD,North America,Chicago,351,0.00
18.229.143.19,8880,0,false,ORD,North America,Chicago,351,0.00
18.228.192.190,8080,0,false,ORD,North America,Chicago,351,0.00
54.233.223.193,2096,0,false,ORD,North America,Chicago,351,0.00
18.231.197.45,2086,0,false,ORD,North America,Chicago,352,0.00
52.67.175.182,2086,0,false,ORD,North America,Chicago,352,0.00
54.232.38.79,2083,0,false,ORD,North America,Chicago,352,0.00
18.228.235.180,2083,0,false,ORD,North America,Chicago,352,0.00
18.231.117.233,443,0,false,ORD,North America,Chicago,352,0.00
54.232.38.79,2095,0,false,ORD,North America,Chicago,352,0.00
18.229.118.69,2086,0,false,ORD,North America,Chicago,352,0.00
54.207.66.99,2086,0,false,ORD,North America,Chicago,352,0.00
18.229.118.69,2083,0,false,ORD,North America,Chicago,352,0.00
52.67.11.80,80,0,false,ORD,North America,Chicago,352,0.00
54.207.201.210,8080,0,false,ORD,North America,Chicago,352,0.00
52.67.117.216,2086,0,false,ORD,North America,Chicago,352,0.00
18.228.235.180,8443,0,false,ORD,North America,Chicago,352,0.00
18.228.7.211,2096,0,false,ORD,North America,Chicago,352,0.00
18.228.12.108,2096,0,false,ORD,North America,Chicago,352,0.00
54.207.201.210,8880,0,false,ORD,North America,Chicago,352,0.00
18.228.7.211,2082,0,false,ORD,North America,Chicago,352,0.00
52.67.254.188,2082,0,false,ORD,North America,Chicago,352,0.00
18.228.241.10,2087,0,false,ORD,North America,Chicago,352,0.00
18.228.241.10,8880,0,false,ORD,North America,Chicago,352,0.00
18.231.197.45,80,0,false,ORD,North America,Chicago,352,0.00
54.232.38.79,2086,0,false,ORD,North America,Chicago,352,0.00
52.67.175.182,2087,0,false,ORD,North America,Chicago,352,0.00
18.228.12.108,2095,0,false,ORD,North America,Chicago,352,0.00
54.94.27.227,2095,0,false,ORD,North America,Chicago,352,0.00
18.228.7.211,2086,0,false,ORD,North America,Chicago,352,0.00
18.231.116.56,2083,0,false,ORD,North America,Chicago,352,0.00
52.67.117.216,8880,0,false,ORD,North America,Chicago,352,0.00
54.233.65.26,8880,0,false,ORD,North America,Chicago,352,0.00
18.228.235.180,443,0,false,ORD,North America,Chicago,352,0.00
18.228.197.217,2096,0,false,ORD,North America,Chicago,352,0.00
52.67.254.188,8443,0,false,ORD,North America,Chicago,353,0.00
18.228.235.180,2053,0,false,ORD,North America,Chicago,353,0.00
54.207.66.99,2083,0,false,ORD,North America,Chicago,353,0.00
54.94.60.16,8080,0,false,ORD,North America,Chicago,353,0.00
18.230.227.254,8443,0,false,ORD,North America,Chicago,353,0.00
18.230.227.254,8080,0,false,ORD,North America,Chicago,353,0.00
52.67.139.82,2087,0,false,ORD,North America,Chicago,353,0.00
52.67.254.188,2083,0,false,ORD,North America,Chicago,353,0.00
52.67.11.80,2082,0,false,ORD,North America,Chicago,353,0.00
18.229.118.69,8443,0,false,ORD,North America,Chicago,353,0.00
54.233.223.193,443,0,false,ORD,North America,Chicago,353,0.00
18.229.214.109,80,0,false,ORD,North America,Chicago,353,0.00
18.229.143.19,443,0,false,ORD,North America,Chicago,353,0.00
18.230.227.254,2086,0,false,ORD,North America,Chicago,354,0.00
15.228.238.38,80,0,false,ORD,North America,Chicago,354,0.00
52.67.117.216,2087,0,false,ORD,North America,Chicago,355,0.00
18.231.2.47,8880,0,false,ORD,North America,Chicago,355,0.00
18.228.241.10,443,0,false,ORD,North America,Chicago,355,0.00
18.231.106.183,8443,0,false,ORD,North America,Chicago,355,0.00
18.228.197.217,2082,0,false,ORD,North America,Chicago,355,0.00
18.228.192.190,2083,0,false,ORD,North America,Chicago,355,0.00
18.228.241.10,80,0,false,ORD,North America,Chicago,356,0.00
18.231.116.56,2052,0,false,ORD,North America,Chicago,356,0.00
18.228.192.190,2086,0,false,ORD,North America,Chicago,356,0.00
18.228.235.180,2087,0,false,ORD,North America,Chicago,356,0.00
18.229.143.19,2086,0,false,ORD,North America,Chicago,356,0.00
18.228.192.190,2095,0,false,ORD,North America,Chicago,356,0.00
18.231.116.56,2095,0,false,ORD,North America,Chicago,356,0.00
18.228.192.190,8880,0,false,ORD,North America,Chicago,356,0.00
18.231.106.183,8880,0,false,ORD,North America,Chicago,356,0.00
18.228.241.10,8443,0,false,ORD,North America,Chicago,356,0.00
18.228.241.10,8080,0,false,ORD,North America,Chicago,356,0.00
18.231.197.45,2052,0,false,ORD,North America,Chicago,356,0.00
18.231.2.47,2087,0,false,ORD,North America,Chicago,356,0.00
18.229.118.69,2095,0,false,ORD,North America,Chicago,356,0.00
18.231.116.56,2086,0,false,ORD,North America,Chicago,356,0.00
18.229.118.69,8080,0,false,ORD,North America,Chicago,356,0.00
18.228.197.217,8443,0,false,ORD,North America,Chicago,357,0.00
